process,pump_make,pump_model,pump_runtime_hrs,status
Diffusion,Busch,B2500,15416.7,Failed
Diffusion,Edwards,E2000,7999.5,Running
Etch,Busch,B500,7727.4,Failed
Etch,Busch,B2500,29411.1,Running
Diffusion,Edwards,E3000,47902.4,Running
CVD,Edwards,E1000,2064.7,Running
Etch,Busch,B1500,8876.9,Running
CVD,Busch,B1500,11169.0,Failed
Diffusion,Edwards,E1000,29124.0,Failed
CVD,Edwards,E1000,5956.5,Failed
Diffusion,Edwards,E2000,29705.6,Failed
CVD,Edwards,E3000,21995.9,Failed
Etch,Busch,B2500,17153.3,Running
Etch,Busch,B2500,24355.3,Failed
Diffusion,Busch,B2500,21629.3,Running
Etch,Edwards,E1000,15065.0,Failed
Etch,Edwards,E2000,22333.1,Running
CVD,Busch,B1500,51891.7,Failed
CVD,Edwards,E1000,4166.9,Running
Etch,Edwards,E1000,35430.9,Failed
Diffusion,Edwards,E1000,35080.9,Failed
CVD,Edwards,E2000,16831.2,Failed
Diffusion,Edwards,E2000,16418.9,Failed
CVD,Busch,B500,33653.9,Failed
Diffusion,Edwards,E2000,20760.0,Failed
CVD,Edwards,E2000,17549.2,Failed
CVD,Busch,B1500,10698.6,Failed
Diffusion,Edwards,E3000,23515.1,Running
Etch,Busch,B1500,14192.8,Failed
Diffusion,Edwards,E1000,40035.6,Failed
CVD,Edwards,E2000,57683.0,Failed
Etch,Busch,B1500,26402.3,Running
Etch,Edwards,E2000,14821.3,Running
Diffusion,Busch,B500,33879.8,Failed
Etch,Busch,B1500,2073.6,Running
Diffusion,Edwards,E1000,19819.4,Running
Etch,Busch,B1500,37160.0,Running
Diffusion,Busch,B2500,4704.9,Running
CVD,Edwards,E1000,23904.9,Failed
Diffusion,Busch,B1500,23285.2,Running
Etch,Busch,B500,21135.1,Failed
CVD,Edwards,E3000,9169.7,Failed
Diffusion,Edwards,E1000,32075.5,Running
CVD,Edwards,E2000,26382.1,Failed
Diffusion,Edwards,E1000,13250.8,Failed
Diffusion,Busch,B1500,22540.6,Failed
Diffusion,Edwards,E1000,37633.7,Failed
Diffusion,Busch,B500,8042.2,Running
Etch,Busch,B1500,33208.9,Failed
Etch,Busch,B2500,39545.1,Running
Etch,Busch,B2500,42741.5,Failed
Diffusion,Edwards,E1000,48656.8,Failed
Etch,Edwards,E1000,32144.6,Running
CVD,Busch,B2500,49564.7,Failed
Diffusion,Busch,B1500,26565.6,Failed
Diffusion,Busch,B1500,24329.7,Failed
CVD,Edwards,E1000,14560.4,Failed
Etch,Busch,B2500,30097.6,Failed
CVD,Busch,B500,43593.5,Failed
Etch,Edwards,E1000,48278.8,Failed
Diffusion,Busch,B1500,20106.3,Running
CVD,Busch,B1500,19812.9,Failed
Etch,Edwards,E1000,30350.5,Failed
Etch,Edwards,E3000,10104.5,Failed
Diffusion,Edwards,E2000,26313.4,Failed
CVD,Edwards,E1000,27438.8,Failed
Etch,Busch,B500,4302.3,Failed
Etch,Busch,B1500,25429.5,Running
CVD,Edwards,E2000,22988.5,Failed
Etch,Edwards,E3000,16156.2,Running
Etch,Busch,B1500,7393.6,Running
CVD,Busch,B2500,49770.0,Failed
Diffusion,Busch,B1500,9902.7,Failed
Diffusion,Edwards,E3000,22600.1,Failed
Diffusion,Edwards,E3000,37688.5,Failed
CVD,Edwards,E1000,13773.8,Failed
CVD,Edwards,E1000,19132.8,Failed
Diffusion,Edwards,E3000,35887.1,Running
Diffusion,Edwards,E2000,4060.9,Running
Diffusion,Busch,B1500,17228.8,Running
Diffusion,Edwards,E2000,1404.3,Failed
Diffusion,Busch,B2500,43817.4,Running
CVD,Edwards,E1000,16268.5,Failed
Etch,Edwards,E2000,30952.4,Running
Diffusion,Edwards,E1000,24324.7,Running
Diffusion,Busch,B2500,15813.1,Failed
Diffusion,Edwards,E3000,30387.6,Failed
Diffusion,Edwards,E2000,39242.5,Running
Etch,Busch,B1500,24537.4,Running
Diffusion,Edwards,E2000,37320.8,Failed
Diffusion,Edwards,E3000,41649.5,Running
Diffusion,Edwards,E2000,13490.8,Running
Etch,Busch,B500,46284.4,Failed
Etch,Busch,B2500,21218.2,Failed
Diffusion,Busch,B2500,12029.7,Running
Etch,Edwards,E3000,3301.9,Running
CVD,Busch,B1500,12347.9,Failed
Etch,Busch,B2500,45703.9,Failed
Diffusion,Edwards,E3000,30829.5,Failed
Etch,Busch,B2500,37336.2,Failed
Etch,Edwards,E2000,17417.9,Failed
Diffusion,Edwards,E2000,13901.6,Running
Etch,Busch,B1500,22815.0,Running
Etch,Busch,B500,5792.0,Running
CVD,Busch,B2500,42447.0,Running
CVD,Edwards,E2000,27521.3,Failed
CVD,Edwards,E2000,29263.6,Running
Diffusion,Busch,B2500,7956.1,Running
Diffusion,Edwards,E1000,21251.8,Failed
Etch,Busch,B1500,36507.7,Failed
Etch,Busch,B2500,40952.8,Failed
Diffusion,Busch,B2500,21343.1,Running
Diffusion,Edwards,E2000,14175.1,Failed
CVD,Edwards,E1000,13143.2,Failed
Diffusion,Edwards,E2000,17622.0,Failed
Etch,Busch,B1500,23924.1,Failed
Diffusion,Edwards,E2000,7004.1,Running
Diffusion,Edwards,E3000,18566.9,Failed
CVD,Edwards,E2000,23395.7,Running
CVD,Edwards,E1000,7747.6,Running
Etch,Edwards,E1000,22864.2,Failed
Etch,Busch,B1500,2682.2,Failed
CVD,Busch,B500,50486.1,Failed
Etch,Busch,B1500,7935.3,Running
Etch,Busch,B500,2745.0,Failed
Etch,Edwards,E1000,3990.1,Running
CVD,Edwards,E1000,16531.4,Failed
Etch,Busch,B2500,28454.6,Running
CVD,Edwards,E1000,4004.0,Running
CVD,Edwards,E1000,19351.8,Failed
Etch,Busch,B2500,15668.5,Running
Etch,Edwards,E2000,27286.5,Failed
CVD,Busch,B1500,12903.3,Running
CVD,Busch,B2500,26921.1,Failed
Etch,Edwards,E2000,29957.5,Failed
Etch,Edwards,E2000,35054.8,Failed
CVD,Busch,B1500,8208.9,Failed
CVD,Busch,B1500,13435.8,Running
Etch,Busch,B1500,16328.6,Running
CVD,Busch,B2500,35988.0,Failed
Diffusion,Edwards,E2000,14283.7,Failed
Etch,Busch,B1500,2692.8,Running
Etch,Busch,B1500,20801.8,Failed
CVD,Edwards,E3000,1724.8,Failed
Etch,Busch,B2500,45572.0,Failed
Etch,Edwards,E2000,15142.6,Running
Diffusion,Edwards,E3000,48463.6,Failed
CVD,Busch,B2500,42909.3,Failed
Etch,Edwards,E1000,5725.5,Running
Diffusion,Edwards,E3000,43480.5,Failed
Diffusion,Busch,B2500,23553.4,Failed
CVD,Edwards,E3000,4553.8,Failed
CVD,Busch,B1500,28364.0,Failed
CVD,Edwards,E3000,14314.6,Failed
Diffusion,Busch,B500,16617.8,Failed
CVD,Edwards,E1000,33630.1,Failed
Etch,Busch,B2500,29476.4,Failed
Etch,Busch,B2500,36829.1,Failed
Diffusion,Edwards,E1000,14897.4,Running
Etch,Edwards,E3000,12226.0,Failed
Diffusion,Busch,B2500,34301.1,Running
Diffusion,Busch,B2500,35494.6,Running
Etch,Busch,B1500,10788.9,Failed
Etch,Busch,B1500,21936.5,Running
Etch,Edwards,E3000,29828.1,Running
Diffusion,Busch,B2500,37145.1,Running
Diffusion,Edwards,E2000,4459.5,Running
CVD,Edwards,E1000,3066.3,Running
Diffusion,Edwards,E1000,23735.8,Running
CVD,Busch,B500,31726.4,Running
Etch,Busch,B1500,21545.3,Running
CVD,Edwards,E1000,13118.4,Running
Diffusion,Edwards,E1000,24184.4,Failed
CVD,Edwards,E3000,2904.9,Running
CVD,Busch,B2500,52392.9,Failed
Etch,Busch,B2500,20712.1,Running
Etch,Edwards,E2000,21590.8,Failed
CVD,Edwards,E1000,3571.4,Failed
CVD,Edwards,E1000,874.0,Running
CVD,Busch,B500,20454.0,Failed
Etch,Edwards,E3000,7077.6,Running
Diffusion,Busch,B500,1540.6,Running
Etch,Edwards,E2000,42261.7,Failed
Etch,Edwards,E1000,2986.2,Failed
Etch,Edwards,E1000,10394.7,Running
Etch,Edwards,E1000,1226.6,Running
Etch,Edwards,E1000,29549.4,Failed
Diffusion,Busch,B500,6293.3,Failed
Etch,Edwards,E1000,18351.6,Running
CVD,Edwards,E1000,5488.2,Failed
CVD,Edwards,E1000,3203.3,Failed
Etch,Busch,B1500,28685.7,Failed
CVD,Busch,B500,20235.2,Failed
Etch,Busch,B1500,27405.4,Running
Etch,Busch,B2500,40370.0,Running
Etch,Busch,B1500,9644.3,Failed
Etch,Busch,B2500,13110.8,Running
Etch,Busch,B2500,21485.1,Running
CVD,Edwards,E2000,5513.4,Running
Etch,Edwards,E2000,29074.8,Failed
CVD,Edwards,E1000,8956.9,Failed
CVD,Busch,B500,30909.5,Failed
Etch,Busch,B500,2677.1,Failed
Etch,Edwards,E3000,11290.6,Running
Etch,Edwards,E3000,28266.2,Failed
Etch,Edwards,E3000,20592.2,Failed
Etch,Edwards,E3000,8766.1,Failed
CVD,Edwards,E1000,6883.1,Failed
Etch,Busch,B500,21432.2,Failed
Etch,Edwards,E1000,11259.0,Running
CVD,Edwards,E2000,16218.4,Failed
Etch,Busch,B500,205.1,Running
Etch,Edwards,E1000,23772.5,Failed
Etch,Edwards,E2000,14825.3,Running
Diffusion,Busch,B2500,25726.9,Running
Etch,Busch,B1500,28101.6,Failed
Etch,Busch,B1500,22085.9,Running
CVD,Edwards,E1000,5615.0,Failed
CVD,Busch,B2500,43104.3,Failed
CVD,Edwards,E1000,15269.3,Failed
Etch,Busch,B2500,40570.4,Failed
Diffusion,Busch,B2500,37065.8,Failed
Etch,Busch,B2500,28187.1,Failed
Diffusion,Busch,B1500,21296.3,Failed
Diffusion,Busch,B2500,43305.2,Failed
Etch,Busch,B1500,27882.0,Running
Etch,Busch,B1500,13253.9,Running
Etch,Busch,B1500,23729.8,Running
Diffusion,Busch,B1500,30730.2,Failed
Etch,Edwards,E3000,3334.3,Failed
Diffusion,Edwards,E2000,35728.1,Failed
Etch,Busch,B1500,17595.7,Failed
Etch,Busch,B2500,34945.5,Failed
Etch,Busch,B1500,11959.0,Failed
Etch,Busch,B1500,34561.4,Failed
CVD,Busch,B500,26106.2,Failed
Diffusion,Edwards,E2000,3395.2,Failed
Diffusion,Edwards,E2000,10380.5,Running
CVD,Busch,B1500,852.3,Running
Etch,Busch,B500,4499.4,Failed
CVD,Busch,B2500,27769.4,Failed
CVD,Edwards,E3000,5919.5,Failed
CVD,Busch,B1500,14272.1,Failed
Etch,Busch,B1500,48005.5,Failed
Diffusion,Edwards,E3000,33705.4,Running
Etch,Edwards,E2000,24316.2,Running
CVD,Busch,B1500,7046.9,Running
Diffusion,Busch,B2500,32956.7,Running
Etch,Busch,B1500,28254.7,Failed
Diffusion,Busch,B2500,45493.2,Failed
CVD,Busch,B500,45726.2,Failed
Etch,Edwards,E3000,8638.2,Failed
Etch,Edwards,E3000,2357.5,Failed
CVD,Busch,B500,23084.7,Failed
CVD,Edwards,E1000,10691.2,Failed
Etch,Busch,B1500,21379.0,Running
Diffusion,Edwards,E1000,20653.8,Running
Etch,Busch,B1500,22248.4,Running
CVD,Edwards,E1000,34767.1,Failed
Etch,Busch,B2500,15018.0,Running
CVD,Busch,B2500,39463.4,Failed
CVD,Edwards,E1000,5998.0,Running
Etch,Busch,B1500,35079.1,Running
CVD,Edwards,E1000,20121.5,Failed
CVD,Busch,B2500,45574.2,Failed
Diffusion,Edwards,E2000,6660.3,Failed
CVD,Busch,B500,30124.3,Failed
CVD,Edwards,E2000,17802.2,Running
Etch,Busch,B500,1303.2,Running
Etch,Busch,B2500,42601.4,Failed
Diffusion,Edwards,E3000,46165.1,Failed
Etch,Busch,B1500,22663.3,Running
Etch,Edwards,E2000,24138.6,Running
Etch,Busch,B500,23081.3,Failed
Etch,Busch,B1500,28643.9,Failed
Diffusion,Busch,B500,7156.3,Failed
Diffusion,Edwards,E1000,25804.6,Running
Diffusion,Busch,B2500,19695.9,Failed
CVD,Edwards,E2000,18431.1,Failed
Etch,Busch,B500,12753.8,Failed
Etch,Busch,B1500,25279.5,Failed
CVD,Edwards,E1000,19944.9,Failed
Etch,Busch,B2500,51991.5,Failed
Etch,Edwards,E3000,6298.6,Running
Diffusion,Edwards,E3000,13537.0,Running
Etch,Busch,B1500,27100.3,Failed
Diffusion,Busch,B2500,23058.9,Failed
Diffusion,Busch,B1500,6978.2,Failed
Etch,Edwards,E3000,25247.0,Failed
Etch,Edwards,E2000,26118.5,Running
Diffusion,Busch,B2500,42257.7,Failed
CVD,Edwards,E2000,13908.5,Failed
Etch,Busch,B1500,14415.4,Running
CVD,Busch,B2500,35256.8,Failed
Etch,Busch,B1500,32275.5,Failed
Etch,Busch,B2500,31071.1,Failed
Etch,Busch,B2500,10364.3,Running
Diffusion,Busch,B2500,33673.2,Failed
Etch,Busch,B500,14599.4,Failed
Diffusion,Edwards,E2000,19390.6,Running
Diffusion,Edwards,E3000,38528.9,Failed
CVD,Edwards,E1000,13126.3,Failed
CVD,Edwards,E1000,2896.9,Running
Etch,Edwards,E1000,29567.5,Failed
Diffusion,Edwards,E2000,5828.4,Running
Diffusion,Busch,B2500,22734.6,Running
CVD,Edwards,E1000,23675.2,Failed
CVD,Edwards,E1000,26686.2,Failed
Etch,Edwards,E3000,1544.4,Running
Etch,Busch,B1500,31634.6,Failed
CVD,Edwards,E3000,1305.8,Running
Etch,Edwards,E3000,31757.9,Failed
Diffusion,Edwards,E3000,42227.5,Running
CVD,Busch,B500,49962.2,Failed
CVD,Busch,B1500,16688.3,Running
Etch,Busch,B1500,33559.7,Failed
Etch,Busch,B2500,43074.2,Failed
Diffusion,Edwards,E1000,18827.1,Failed
CVD,Edwards,E2000,27121.1,Running
Diffusion,Busch,B2500,34725.6,Failed
Etch,Edwards,E2000,11370.0,Failed
Diffusion,Busch,B2500,33406.3,Running
Etch,Edwards,E1000,19476.3,Failed
Etch,Busch,B2500,16235.0,Failed
CVD,Edwards,E3000,7730.5,Failed
Etch,Busch,B1500,25983.7,Failed
Etch,Edwards,E2000,22660.7,Failed
Diffusion,Edwards,E3000,39883.4,Running
Diffusion,Edwards,E3000,38201.2,Failed
Etch,Busch,B2500,10007.8,Failed
CVD,Edwards,E3000,34894.3,Failed
CVD,Edwards,E3000,23928.9,Failed
Diffusion,Edwards,E1000,32186.0,Failed
Diffusion,Edwards,E1000,11171.9,Failed
Diffusion,Edwards,E2000,37623.6,Failed
Etch,Busch,B1500,20489.3,Running
Diffusion,Edwards,E2000,20803.3,Failed
CVD,Busch,B1500,10480.7,Failed
CVD,Edwards,E1000,15965.0,Failed
Etch,Busch,B2500,49713.1,Failed
Diffusion,Busch,B1500,39967.5,Failed
Etch,Edwards,E3000,8248.8,Failed
Diffusion,Edwards,E3000,36137.8,Failed
Diffusion,Edwards,E1000,19693.2,Failed
Diffusion,Busch,B2500,40856.9,Failed
Diffusion,Edwards,E3000,40645.9,Failed
CVD,Busch,B1500,31677.4,Running
CVD,Edwards,E1000,3979.5,Failed
CVD,Edwards,E1000,5961.7,Failed
Diffusion,Edwards,E3000,22606.1,Running
Diffusion,Edwards,E1000,50025.9,Failed
Etch,Busch,B1500,20758.4,Running
Etch,Edwards,E1000,4524.3,Running
Etch,Busch,B2500,42039.5,Failed
CVD,Edwards,E3000,125.3,Running
Etch,Busch,B1500,22333.5,Failed
Etch,Busch,B1500,14977.5,Failed
CVD,Busch,B500,15742.6,Running
Diffusion,Busch,B2500,45694.1,Failed
CVD,Edwards,E1000,4599.6,Running
CVD,Edwards,E1000,16051.9,Failed
CVD,Busch,B2500,33746.5,Running
CVD,Edwards,E3000,3499.5,Running
Etch,Edwards,E1000,9094.8,Failed
Diffusion,Busch,B2500,31202.1,Failed
CVD,Busch,B2500,44383.3,Failed
CVD,Edwards,E2000,25329.4,Failed
Diffusion,Busch,B2500,22488.0,Running
Etch,Busch,B500,8295.8,Failed
Etch,Edwards,E2000,50961.4,Failed
CVD,Edwards,E1000,20609.5,Failed
Etch,Edwards,E2000,27152.1,Failed
Etch,Busch,B1500,15186.6,Failed
CVD,Edwards,E1000,16445.6,Running
Etch,Busch,B2500,39426.7,Failed
Etch,Busch,B500,2323.2,Running
Diffusion,Edwards,E3000,28935.3,Failed
CVD,Edwards,E1000,5973.9,Running
CVD,Busch,B500,9972.0,Failed
CVD,Edwards,E3000,10982.3,Failed
CVD,Busch,B2500,41420.3,Failed
Etch,Busch,B500,2744.7,Running
Etch,Busch,B500,358.0,Running
Etch,Edwards,E1000,5971.8,Running
CVD,Edwards,E1000,15252.1,Failed
Etch,Busch,B1500,28653.0,Failed
CVD,Edwards,E1000,12287.4,Running
Diffusion,Edwards,E2000,11337.2,Running
CVD,Busch,B1500,13583.6,Running
CVD,Busch,B1500,2062.6,Running
Etch,Busch,B1500,36702.7,Running
CVD,Edwards,E2000,29427.2,Failed
Etch,Busch,B2500,25142.8,Failed
Diffusion,Edwards,E2000,8927.4,Failed
Etch,Busch,B1500,27206.0,Running
Etch,Edwards,E1000,18219.0,Running
Etch,Busch,B2500,37527.3,Failed
Etch,Edwards,E1000,40601.8,Failed
Etch,Edwards,E1000,50069.2,Failed
Diffusion,Edwards,E2000,29247.5,Failed
Etch,Edwards,E3000,8536.7,Failed
Diffusion,Edwards,E2000,13343.6,Running
Diffusion,Busch,B1500,12962.9,Failed
CVD,Edwards,E1000,2072.4,Running
CVD,Edwards,E2000,18870.9,Failed
Diffusion,Busch,B500,2486.1,Failed
Etch,Busch,B1500,22755.3,Failed
Etch,Busch,B2500,28087.1,Running
Etch,Edwards,E1000,42804.4,Running
Diffusion,Busch,B2500,22545.7,Running
Etch,Busch,B2500,36238.1,Running
CVD,Edwards,E1000,25355.2,Failed
CVD,Edwards,E1000,13236.2,Running
CVD,Busch,B1500,24150.3,Failed
CVD,Edwards,E1000,28178.3,Failed
Etch,Busch,B500,10995.7,Failed
Etch,Busch,B2500,48302.3,Failed
CVD,Edwards,E1000,2283.4,Running
CVD,Edwards,E3000,6732.4,Failed
Etch,Busch,B1500,22635.0,Running
CVD,Edwards,E3000,18284.9,Failed
CVD,Edwards,E1000,30446.9,Failed
Diffusion,Edwards,E3000,39528.1,Failed
Diffusion,Edwards,E2000,15685.4,Running
Diffusion,Busch,B1500,24874.0,Running
Etch,Edwards,E2000,24758.1,Failed
Diffusion,Edwards,E3000,63251.1,Failed
Etch,Busch,B2500,26877.8,Failed
CVD,Edwards,E1000,13292.4,Running
Diffusion,Edwards,E2000,25748.2,Failed
Diffusion,Edwards,E2000,14015.2,Failed
CVD,Edwards,E1000,8918.3,Running
CVD,Edwards,E3000,25875.9,Failed
Etch,Busch,B1500,21705.9,Running
Etch,Busch,B2500,23498.4,Failed
CVD,Edwards,E3000,62655.6,Failed
Etch,Edwards,E2000,27326.4,Failed
Diffusion,Edwards,E1000,40145.8,Failed
Etch,Edwards,E1000,14605.1,Failed
Diffusion,Busch,B1500,27161.7,Failed
CVD,Busch,B2500,32721.8,Failed
Etch,Busch,B500,12601.1,Failed
Etch,Busch,B1500,6837.9,Running
Etch,Busch,B500,9813.0,Running
CVD,Edwards,E3000,8654.5,Running
CVD,Busch,B2500,40877.4,Running
Etch,Edwards,E3000,4108.1,Running
Etch,Busch,B500,5820.5,Running
Etch,Edwards,E1000,29393.0,Failed
Etch,Busch,B1500,43280.3,Running
CVD,Edwards,E1000,21839.8,Failed
CVD,Busch,B2500,15670.7,Running
Etch,Busch,B1500,24268.6,Running
Diffusion,Busch,B1500,20345.1,Running
CVD,Busch,B500,41525.4,Failed
Etch,Busch,B1500,45555.6,Failed
CVD,Busch,B500,40513.4,Failed
Diffusion,Edwards,E2000,3469.6,Running
Diffusion,Edwards,E1000,13766.8,Running
CVD,Edwards,E2000,9894.3,Failed
Etch,Edwards,E1000,20585.1,Failed
Etch,Busch,B1500,34104.5,Running
Etch,Edwards,E3000,34865.3,Failed
Etch,Busch,B2500,37293.6,Running
Etch,Busch,B1500,5058.8,Running
Etch,Busch,B1500,9663.3,Failed
CVD,Edwards,E1000,5102.1,Failed
Diffusion,Edwards,E3000,66208.8,Running
Etch,Busch,B1500,14543.3,Failed
Diffusion,Edwards,E3000,45764.3,Running
Etch,Busch,B500,9917.4,Failed
CVD,Edwards,E1000,3134.7,Running
CVD,Edwards,E1000,6264.7,Running
Etch,Edwards,E2000,30682.6,Running
Etch,Edwards,E1000,15063.4,Failed
CVD,Edwards,E2000,45713.8,Failed
CVD,Busch,B500,32410.9,Failed
Etch,Edwards,E3000,22960.6,Failed
CVD,Edwards,E2000,26515.7,Running
Diffusion,Edwards,E3000,43220.9,Running
CVD,Edwards,E2000,28653.2,Failed
Diffusion,Busch,B2500,11299.8,Failed
Etch,Edwards,E3000,8588.1,Running
CVD,Busch,B500,40966.5,Failed
CVD,Edwards,E3000,12022.5,Failed
Etch,Busch,B2500,25701.5,Failed
Diffusion,Busch,B2500,10888.1,Failed
Diffusion,Busch,B2500,15375.1,Failed
CVD,Edwards,E1000,1691.7,Failed
Etch,Busch,B1500,34318.9,Failed
Etch,Busch,B1500,19747.6,Running
Diffusion,Busch,B1500,16946.9,Failed
CVD,Busch,B500,33291.7,Running
Etch,Edwards,E1000,6178.4,Running
Etch,Edwards,E1000,24098.2,Failed
Diffusion,Edwards,E2000,7744.2,Failed
CVD,Edwards,E1000,6253.0,Failed
Diffusion,Busch,B2500,5867.9,Running
CVD,Edwards,E2000,26265.4,Running
CVD,Edwards,E1000,12786.9,Running
Diffusion,Edwards,E2000,14721.9,Running
Etch,Busch,B2500,40460.3,Failed
Etch,Busch,B2500,46956.3,Failed
Etch,Edwards,E3000,4304.1,Failed
Etch,Edwards,E1000,14851.7,Failed
CVD,Edwards,E1000,12416.0,Running
CVD,Busch,B500,36783.8,Running
Etch,Edwards,E2000,8788.4,Running
CVD,Edwards,E1000,10683.6,Failed
Diffusion,Edwards,E2000,19335.9,Failed
Diffusion,Busch,B2500,11880.7,Failed
CVD,Edwards,E2000,24586.4,Failed
Diffusion,Busch,B2500,32990.7,Running
Etch,Busch,B2500,42615.3,Failed
Etch,Edwards,E3000,28250.2,Failed
Etch,Edwards,E1000,29642.0,Running
CVD,Busch,B2500,20505.3,Running
Etch,Busch,B500,13883.6,Running
CVD,Busch,B2500,35580.9,Failed
CVD,Edwards,E3000,4144.4,Failed
Diffusion,Busch,B2500,30701.9,Running
CVD,Busch,B1500,12281.6,Failed
Diffusion,Edwards,E2000,2256.0,Failed
Diffusion,Edwards,E3000,43221.3,Failed
Etch,Busch,B1500,1050.2,Failed
CVD,Edwards,E3000,16818.8,Failed
Etch,Edwards,E3000,28869.9,Failed
CVD,Edwards,E3000,12711.1,Failed
Etch,Edwards,E1000,17372.0,Failed
CVD,Edwards,E2000,15701.1,Failed
Etch,Edwards,E3000,24210.0,Failed
CVD,Edwards,E3000,8178.3,Running
CVD,Busch,B500,48352.0,Running
CVD,Busch,B2500,36585.5,Failed
Etch,Busch,B500,7580.6,Running
Diffusion,Edwards,E3000,15621.0,Running
CVD,Busch,B1500,31368.7,Failed
Etch,Busch,B1500,40526.0,Failed
CVD,Busch,B1500,13501.6,Running
Diffusion,Edwards,E2000,30559.3,Failed
Diffusion,Edwards,E3000,43071.6,Failed
CVD,Edwards,E3000,27740.4,Failed
Diffusion,Busch,B2500,25421.0,Failed
Diffusion,Busch,B2500,9802.9,Failed
Diffusion,Edwards,E1000,9462.4,Failed
Diffusion,Busch,B1500,34938.9,Failed
CVD,Edwards,E1000,22511.9,Failed
CVD,Busch,B2500,8651.4,Running
Etch,Busch,B2500,36110.4,Running
CVD,Busch,B2500,50926.4,Failed
Etch,Edwards,E2000,33842.0,Failed
Etch,Busch,B500,24299.1,Failed
Diffusion,Edwards,E2000,13045.2,Failed
CVD,Busch,B2500,45344.9,Running
CVD,Busch,B500,33839.9,Failed
Etch,Busch,B1500,5502.6,Running
Diffusion,Edwards,E1000,19617.3,Running
Etch,Busch,B2500,18535.7,Running
CVD,Busch,B500,18058.2,Failed
Diffusion,Edwards,E3000,18695.3,Running
Etch,Edwards,E2000,31992.6,Failed
CVD,Busch,B500,40398.1,Running
CVD,Busch,B500,34637.4,Running
Etch,Busch,B500,9050.6,Failed
Diffusion,Busch,B2500,30347.5,Running
Diffusion,Edwards,E2000,23940.0,Failed
CVD,Edwards,E1000,35961.7,Failed
CVD,Edwards,E1000,6293.8,Failed
Diffusion,Edwards,E3000,53252.2,Running
Etch,Edwards,E1000,12852.4,Failed
Etch,Edwards,E1000,5745.5,Running
Etch,Busch,B1500,29154.0,Running
CVD,Edwards,E2000,24432.6,Failed
Diffusion,Edwards,E2000,16088.4,Running
Diffusion,Edwards,E3000,28691.9,Running
Diffusion,Busch,B1500,17495.0,Failed
Etch,Busch,B1500,26802.7,Running
Etch,Edwards,E1000,18752.5,Running
CVD,Busch,B1500,29932.4,Failed
Diffusion,Edwards,E3000,38299.8,Running
Diffusion,Edwards,E2000,21879.7,Failed
Etch,Busch,B1500,33497.8,Failed
Etch,Busch,B2500,27521.6,Running
Etch,Edwards,E3000,44220.7,Failed
Diffusion,Busch,B500,4714.3,Failed
CVD,Busch,B500,43778.0,Running
CVD,Busch,B500,28816.1,Running
Etch,Busch,B1500,40634.8,Failed
CVD,Busch,B500,18680.2,Running
CVD,Edwards,E1000,19829.3,Failed
Etch,Busch,B2500,30539.3,Failed
Diffusion,Edwards,E3000,35550.1,Running
Etch,Edwards,E3000,2285.9,Running
Etch,Edwards,E3000,28654.4,Failed
Diffusion,Busch,B2500,28089.3,Failed
Diffusion,Edwards,E2000,11975.1,Running
Etch,Edwards,E1000,3637.6,Running
Diffusion,Edwards,E1000,25668.3,Running
Diffusion,Busch,B1500,18033.7,Running
CVD,Edwards,E1000,24058.2,Failed
Diffusion,Edwards,E3000,45121.2,Failed
CVD,Busch,B500,32552.3,Failed
CVD,Edwards,E1000,21989.7,Failed
Diffusion,Busch,B2500,34133.6,Failed
Diffusion,Edwards,E2000,22092.6,Failed
CVD,Edwards,E1000,33181.2,Failed
Etch,Edwards,E1000,9096.2,Failed
Diffusion,Busch,B2500,38136.3,Failed
Etch,Busch,B2500,36194.1,Running
CVD,Busch,B2500,48108.6,Running
CVD,Edwards,E1000,8223.2,Failed
CVD,Edwards,E2000,33070.3,Failed
Etch,Busch,B2500,31642.3,Failed
Etch,Busch,B1500,22843.6,Failed
CVD,Busch,B500,6135.3,Running
Etch,Edwards,E3000,16540.3,Running
Diffusion,Busch,B1500,5998.0,Running
Etch,Busch,B500,2047.7,Failed
Etch,Busch,B2500,17040.5,Failed
Etch,Busch,B1500,38562.0,Failed
Etch,Busch,B1500,57305.8,Failed
Etch,Busch,B1500,19306.5,Running
Etch,Busch,B500,5232.4,Failed
Etch,Edwards,E3000,53269.2,Failed
Diffusion,Edwards,E3000,36888.1,Failed
CVD,Edwards,E3000,15487.7,Running
Etch,Edwards,E1000,15737.7,Running
Diffusion,Busch,B2500,11679.0,Failed
Etch,Edwards,E1000,30265.6,Running
Etch,Edwards,E1000,32941.6,Running
Etch,Edwards,E3000,9152.4,Running
Diffusion,Busch,B2500,21054.4,Failed
Etch,Edwards,E2000,26846.3,Failed
Etch,Edwards,E1000,13868.4,Failed
CVD,Busch,B500,28636.9,Failed
Diffusion,Edwards,E3000,51168.1,Failed
CVD,Busch,B500,28140.3,Failed
Etch,Busch,B500,1099.7,Running
Etch,Busch,B2500,22271.8,Failed
Diffusion,Edwards,E3000,34635.2,Failed
Diffusion,Edwards,E2000,25813.9,Failed
Etch,Edwards,E1000,5146.8,Running
Etch,Busch,B1500,35682.6,Failed
Etch,Busch,B2500,30251.3,Failed
Diffusion,Busch,B2500,44701.0,Running
Diffusion,Busch,B2500,36811.2,Running
Etch,Busch,B500,2979.4,Running
